requests,request-interval,request-popularity,bytes,delivery-time,hit-rate,nodes,contents,label
1,0,1,0,4,1,1,1,0
1887,0.742848535,0.801571154,74.15999536,167.062399,0.15354717,1,35,1
9,0.625111111,1,29.6672092,664.4444444,0.888888889,1,9,0
1,0,1,0,2,1,1,1,0
9,4.350333333,1,2938.438368,3872.666667,1,1,9,0
15,0.958866667,1,11.64954427,150.8,0.8,1,15,0
36,563.8498611,0.916666667,489.1053602,49.52777778,0.916666667,2,25,0
7,24.36514286,1,1.1171875,3.428571429,1,2,6,0
1,0,0.5,113.171875,1327,0,1,1,0
16,0.0375,1,307.612793,37.25,1,1,16,0
7,20.06457143,0.071428571,2205.046038,302.1428571,1,3,3,0
3,18455.32233,1,7.15625,3,1,2,1,0
22,254.0576818,1,18.1813299,20.68181818,1,3,11,0
2,1103.3405,1,0,5,1,2,1,0
7,762.8877143,1,3.185267857,49.14285714,0.714285714,2,7,0
1,0,1,21.46875,3,1,1,1,0
8950,8.427940461,0.784144731,0.854603331,45.28506986,0.073845315,9,7152,1
2,16907.3795,1,0,28,0.5,2,1,0
57,307.9634211,1,34.4973787,756.4912281,1,5,21,0
50,0.04592,1,24.26642578,29.86,0.98,1,50,0
10,4055.1731,1,17.60703125,22.2,0.8,2,9,0
232,31.91121121,0.982758621,22.30193881,34.15086207,0.879310345,5,78,0
62,0.376596774,1,100.3288338,263.1612903,0.983870968,4,62,0
2,0.163,1,35.8125,6,1,1,2,0
56,2.26425,1,15.00242397,202.7142857,0.982142857,3,56,0
7,2.861285714,1,4.132393973,2.428571429,1,1,7,0
9,1.620444444,1,29.6672092,476.3333333,0.888888889,2,9,0
9,20.34666667,1,21.05609809,33.33333333,0.888888889,2,9,0
1,0,1,70.49804688,426,0,1,1,0
9,0.31,1,29.6672092,97,0.888888889,2,9,0
22,167.0824545,1,32.02490234,90.45454545,0.863636364,2,18,0
10,1212.6697,1,11.99599609,4,1,3,9,0
960,77.72076458,0.974479167,311.4631531,760.7583333,0.935416667,6,413,0
8,460.542,1,29.83813477,78.125,1,3,7,0
22,1796.245455,1,874.4606712,730.2727273,1,5,17,0
150,239.4030667,1,13.88914714,47.89333333,0.993333333,5,89,0
67,0.277298507,1,5.322105294,29.2238806,1,1,67,0
1,0,1,0,3,1,1,1,0
133,6.502593985,1,66.25901668,296.7518797,0.984962406,3,120,0
19,5.809736842,1,9.661492599,8.052631579,0.947368421,1,15,0
110,102.4834182,0.527272727,510.0610263,327.5636364,0.645454545,4,93,0
25,884.7612,1,903.8846875,237.96,0.92,3,16,0
5,0.198,1,2.098242188,11.4,0.8,1,5,0
6,0.258666667,1,5.221191406,35.83333333,0.833333333,1,6,0
9,0.801666667,1,29.6672092,152.7777778,0.777777778,1,9,0
16,1.4039375,1,0,3.875,1,3,8,0
91,133.3416923,1,18.78809667,19.95604396,0.978021978,2,78,0
9,1.541222222,1,29.6672092,794.1111111,0.777777778,1,9,0
1,0,1,9.356445313,40,0,1,1,0
5,2.107,1,48.01484375,2123,1,2,5,0
24,0.925625,0.979166667,30.1726888,56.58333333,0.666666667,2,24,0
1,0,1,0,5,1,1,1,0
12,23.85916667,1,38.16886393,80.41666667,1,1,12,0
32,0.587875,1,70.92163086,384.5625,0.9375,1,32,0
4,4797.369,1,16.1015625,6.25,1,3,1,0
254,42.59659055,0.679133858,242.2023868,457.1929134,0.68503937,4,241,0
2,0.001,1,0.684570313,51,1,2,2,0
244,211.4576967,0.930327869,55.89241803,61.00819672,0.643442623,2,103,0
1,0,1,400.2871094,260,0,1,1,0
87,132.5075172,1,11.50432157,13.25287356,0.988505747,5,56,0
1,0,1,0,3,1,1,1,0
39,637.2164103,1,16.33293269,6.102564103,1,3,19,0
1,0,1,137.6005859,57,1,1,1,0
66,537.4485303,0.992424242,23.38985559,56.53030303,0.984848485,2,66,0
1,0,1,0,5,1,1,1,0
6,1.022,1,4.495442708,7.333333333,0.833333333,1,6,0
17,13.47482353,1,167.2844095,1310,1,3,17,0
1,0,1,0,3,1,1,1,0
182,67.52799451,0.994505495,358.6381675,465.3131868,0.972527473,4,143,0
264,39.54489015,1,1.78125,102.8901515,0.871212121,2,135,0
1,0,1,0,3,1,1,1,0
1,0,1,137.6005859,309,1,1,1,0
235,317.8811787,1,87.51062999,124.3829787,0.906382979,3,122,0
3920,0.25038135,0.259741825,68.86496494,89.70704898,0.012945343,3,122,1
4038,4.263270026,0.127222398,30.41487217,108.2217,0.004937631,3,85,1
1,0,1,0,1,1,1,1,0
1,0,1,0,4,1,1,1,0
24,1562.085708,1,20.06567383,127.75,1,2,9,0
1,0,1,421.234375,276,1,1,1,0
19,0.026315789,1,35.01855469,32.05263158,0.947368421,1,19,0
1,0,1,0,2,1,1,1,0
1,0,0,102.0175781,280,0,1,1,0
19,1158.325632,1,43.76511102,42.68421053,0.894736842,4,16,0
1,0,1,0,2,1,1,1,0
103,10.50280583,1,23.66520972,401.0679612,1,2,45,0
62,1023.436081,1,612.5113092,459.5322581,0.85483871,5,42,0
39,734.3883846,1,23.60932492,67.17948718,0.974358974,4,19,0
39,0.149179487,1,31.81690705,262.8974359,1,2,39,0
1,0,0,44.30859375,69,0,1,1,0
25,0.30072,1,16.3725,28.6,0.96,1,25,0
49,0.061918367,1,22.02531091,49.69387755,0.979591837,1,49,0
15,0.571066667,1,107.3789714,205.4,1,3,15,0
5,0.1118,1,34.08183594,38.4,0.8,1,5,0
25,477.23516,1,5.135820313,14.36,0.96,5,14,0
9,0.360555556,1,29.6672092,19,0.888888889,2,9,0
37,535.9751892,1,61.80254962,71.10810811,0.945945946,4,28,0
9,0.399,1,29.6672092,32.66666667,0.888888889,1,9,0
13,9.595538462,1,32.76239483,29.84615385,0.923076923,3,12,0
9,0.947666667,1,29.6672092,430.4444444,0.777777778,1,9,0
1,0,1,0,6,1,1,1,0
31,12.98751613,1,25.73692666,57.61290323,1,1,25,0
1,0,1,0,12,1,1,1,0
132,70.7842803,1,13.89418353,25.90151515,0.984848485,3,76,0
1,0,1,137.6005859,5250,1,1,1,0
15,0.293933333,1,33.01048177,155.6666667,0.933333333,1,15,0
6,17.45233333,1,22.07535807,137.6666667,1,1,6,0
1,0,1,0,1,1,1,1,0
1,0,1,0,4,1,1,1,0
49,0.132102041,1,13.35979353,125.8367347,1,1,49,0
1,0,1,137.6005859,706,1,1,1,0
9,0.238222222,1,29.6672092,8.666666667,0.888888889,1,9,0
80,828.640025,1,50.27633057,76.4875,0.95,5,72,0
7,3.732142857,1,34.10072545,29.57142857,1,1,7,0
16,3.3051875,1,102.1246338,277.6875,1,3,16,0
9,2228.102111,1,12.23111979,2.333333333,1,2,8,0
30,37.78566667,1,9.331380208,17.6,0.833333333,4,10,0
1,0,0.5,305.90625,545,1,1,1,0
24,17.68670833,1,757.8955892,604.1666667,0.666666667,3,24,0
1,0,1,245.6191406,10135,1,1,1,0
2365,25.53262042,0.688201116,47.54585283,33.36631204,0.1555814,6,175,1
9,0.292444444,1,29.6672092,7.222222222,0.888888889,1,9,0
6,0.377666667,0.666666667,19.26171875,290.6666667,0.833333333,2,5,0
44,0.116159091,0.715909091,11.33777965,240.0681818,0.318181818,1,44,0
40,1523.602525,1,72.70527344,12.05,0.95,6,32,0
115,5.068113043,0.865217391,240.798998,1325.8,1,2,96,0
9,0.620333333,1,29.6672092,231.8888889,0.888888889,1,9,0
9,0.148888889,1,29.6672092,98.22222222,0.888888889,1,9,0
1,0,1,0,3,1,1,1,0
80,0.576275,1,30.36704102,83.925,1,3,78,0
5,0.0226,1,2.098242188,27.2,0.8,1,5,0
66,133.2145606,0.977272727,312.1976651,1590.30303,0.939393939,3,47,0
9,0.301444444,1,29.6672092,108.5555556,0.888888889,1,9,0
9,118.0984444,1,6.739800347,101.3333333,1,3,6,0
6,0.923,1,2.987630208,2.5,1,1,6,0
8,1664.919,1,8.353515625,101,0.875,4,6,0
0,0,0,0,0,0,0,0,0
9,0.346888889,1,29.6672092,6.555555556,0.888888889,1,9,0
51,325.9845294,1,471.2970665,440.4117647,0.980392157,4,31,0
9,1.022777778,1,29.6672092,259.2222222,0.888888889,1,9,0
1,0,1,0,3,1,1,1,0
9521,7.899413612,0.691786577,0.958403422,42.21384308,0.068795295,5,9397,1
1,0,1,0,4,1,1,1,0
348,29.34733621,1,136.5776844,20.12356322,0.994252874,5,189,0
161,143.700441,0.962732919,163.9504683,85.70807453,0.99378882,4,99,0
1,0,1,0,2,1,1,1,0
1,0,1,0,3,1,1,1,0
46,461.7778696,1,12.3393767,167.0217391,1,3,21,0
9,2606.628111,1,12.23111979,21.88888889,1,2,8,0
17,110.6157059,1,15.70616958,784.1176471,0.941176471,3,9,0
4,0.02,1,3.894287109,25.5,1,1,4,0
21,5.262047619,1,11.52618118,9,1,1,20,0
40,226.26115,1,26.08769531,3.325,1,1,25,0
37,22.05535135,1,2.214658995,16.2972973,1,2,34,0
2,10871.7135,1,0,5,1,2,1,0
5,0.0976,1,1.934179688,19.2,0.8,1,5,0
14,21.09207143,0.357142857,14.58426339,38.71428571,0.285714286,2,13,0
24,13.162875,1,15.24991862,27.58333333,1,1,21,0
27,724.438037,1,29.6672092,81.37037037,0.888888889,2,9,0
71,2.570070423,0.922535211,123.4394669,346.1830986,0.901408451,2,70,0
1,0,1,0,32,1,1,1,0
2,19519.123,1,0,32,1,2,1,0
34,0.072558824,1,0.428911994,3.382352941,1,1,34,0
35,0.623457143,1,991.7700335,64.2,1,3,35,0
2,0.0005,1,0.684570313,66,1,1,2,0
5,0.0528,1,12.61367188,29.2,0.8,1,5,0
3,15794.99733,1,16.20279948,5,1,2,2,0
10,20.3383,1,26.28603516,51.5,1,3,9,0
17,5.177058824,1,1919.920611,4776.647059,1,2,17,0
114,4.036429825,1,23.29563288,56.78070175,0.964912281,3,113,0
18,24.76794444,1,29.43695747,9.388888889,0.944444444,1,10,0
6,0.132,1,21.56982422,48.16666667,0.833333333,1,6,0
1,0,1,0.084960938,112,1,1,1,0
1,0,1,0,3,1,1,1,0
9074,8.3015859,0.692031466,0.865042102,49.37838731,0.092355174,11,8620,1
28,0.429285714,1,23.47342355,21,0.964285714,1,28,0
117,3.572529915,1,9.421173878,100.5213675,1,1,113,0
167,3.262952096,0.949101796,213.2246445,563.9041916,0.952095808,5,150,0
127,171.2332362,1,19.12031711,57.03937008,0.984251969,4,53,0
20,283.7735,1,67.08764648,228.8,1,3,15,0
24,40.24583333,0.958333333,68.11401367,343.625,0.75,4,17,0
89,82.16607865,0.58988764,1966.380069,824.3033708,0.91011236,2,79,0
1,0,1,21.46875,8,1,1,1,0
33,1293.352121,1,104.3455848,337.3333333,0.696969697,5,25,0
50,1110.75244,1,24.27144531,25.86,1,2,50,0
8,10.732625,1,52.92102051,64.75,1,2,8,0
141,2.226765957,0.457446809,567.2086519,1763.893617,0.971631206,7,118,0
71,974.5709859,1,431.652385,203.4507042,0.985915493,10,34,0
1,0,1,0,5,1,1,1,0
27,20.39903704,1,2972.881619,7273.074074,1,3,17,0
42,1.888142857,1,18.75065104,18.47619048,1,1,42,0
17,1475.939176,1,1.054457721,4.470588235,1,5,10,0
9,0.769555556,1,29.6672092,117.5555556,0.888888889,1,9,0
77,266.4398182,1,9.750849736,9.428571429,1,2,44,0
17,0.819470588,1,56.99322151,293.7058824,0.941176471,1,17,0
1,0,1,0,3,1,1,1,0
9,0.196333333,1,29.6672092,117.2222222,0.888888889,1,9,0
5,0.6742,1,3.91328125,4.4,1,2,5,0
14,41.75114286,1,37.6741769,17.64285714,0.928571429,3,14,0
3,3.022666667,0.333333333,56.1077474,291.3333333,0,1,3,0
3,0.077666667,1,77.27148438,557.3333333,0.666666667,1,3,0
1,0,1,0,1,1,1,1,0
20,255.96855,1,969.4667969,338,1,4,14,0
1,0,1,0,11,1,1,1,0
1,0,1,0,2,1,1,1,0
15,6.8658,1,900.5166016,592.2,0.466666667,2,15,0
23,1868.907087,1,7.187882133,21.30434783,1,5,14,0
37,0.043297297,1,15.42110959,85.35135135,1,1,37,0
1,0,1,251.6025391,364,1,1,1,0
23,3.562652174,1,0,5.826086957,1,2,23,0
100,18.85689,1,24.27644531,79.74,0.98,3,50,0
6,0.165,1,44.05843099,44.66666667,0.833333333,1,6,0
1,0,1,0,2,1,1,1,0
9,0.165333333,1,29.6672092,30.44444444,0.888888889,1,9,0
1,0,1,59.06347656,91,0,1,1,0
14,15.67842857,1,29.24365234,196.9285714,0.857142857,2,14,0
1,0,1,0,6,1,1,1,0
36,450.7694444,1,103.4338921,91.97222222,0.972222222,2,36,0
955,76.6916911,0.976963351,112.9725172,99.40628272,0.963350785,7,228,0
462,46.25458658,1,235.6583638,91.2012987,0.997835498,6,270,0
26,7.919192308,0.519230769,977.3861929,1089.615385,1,4,25,0
2,11242.439,1,14.92675781,30.5,1,2,1,0
97,47.30478351,0.989690722,17.56071803,62.2371134,0.948453608,1,72,0
9,0.174222222,1,29.6672092,133.6666667,0.888888889,1,9,0
1,0,1,0,2,1,1,1,0
1184,63.43295946,0.999155405,276.2630912,207.9915541,0.934121622,7,437,0
2,31.7285,1,10.02050781,166,1,2,2,0
19,1233.631737,1,21.19464433,19.42105263,0.894736842,2,13,0
8,0.17325,1,33.20227051,100.375,1,1,8,0
46,0.543826087,1,68.22894022,96.04347826,1,2,46,0
1,0,1,277.6367188,1334,1,1,1,0
11,7.254,1,18.22975852,26.63636364,1,2,11,0
11,0.071636364,1,89.92800071,38.81818182,0.909090909,1,11,0
9,0.341222222,1,29.6672092,135,0.888888889,1,9,0
13,1648.070923,1,33.93990385,35,1,3,11,0
1,0,1,0,2,1,1,1,0
245,82.92052245,1,9.457979911,34.35510204,0.963265306,3,90,0
3,536.1943333,1,0,14.66666667,1,2,2,0
6,3.236,0.833333333,58.08235677,167,0.833333333,1,6,0
28,0.128607143,1,23.2789481,8.428571429,0.964285714,1,28,0
209,109.5175024,1,18.19495271,31.44976077,1,5,133,0
17,721.5479412,1,15.70616958,87.23529412,0.941176471,2,9,0
38,21.87931579,1,108.9045025,35.57894737,1,5,37,0
14,21.12757143,1,29.73925781,254.5,0.928571429,2,14,0
30,14.3039,1,1961.452734,8509.8,0.966666667,3,20,0
17,678.7927647,1,8.264016544,11.58823529,1,4,13,0
66,289.171197,0.984848485,1325.233709,326.5,0.606060606,3,49,0
651,73.10182549,0.3874798,459.0353728,536.5616559,0.396626259,2,153,1
50,0.13952,1,24.31353516,102.86,0.98,1,50,0
140,130.4284357,1,122.0401786,449.9214286,0.992857143,3,97,0
1,0,1,0,35,1,1,1,0
2,10744.0995,1,0,4,1,2,1,0
2,13002.6315,1,0,2.5,1,2,2,0
9,51.68355556,1,7808.088216,51045.77778,0.888888889,1,6,0
3,0.904666667,1,124.0585938,158.3333333,1,1,3,0
13,0.127,1,64.11688702,176.1538462,1,1,13,0
119,70.51931933,1,4.378430278,28.29411765,1,2,94,0
6155,12.22375188,0.672175309,0.968298712,73.35207402,0.080050743,11,6123,1
4,1.28125,1,1215.009033,968.5,1,1,4,0
25,1626.82556,1,28.4934375,99.56,1,2,23,0
30,0.551,1,44.10641276,79.56666667,1,2,30,0
255,281.4235373,0.978431373,207.4948108,141.5411765,0.921568627,5,167,0
211,73.42380095,0.997630332,6.675855302,15,0.990521327,5,146,0
6,5.684166667,0.75,1259.365885,5594.166667,0.5,1,2,0
1,0,1,0,6,1,1,1,0
2,0.3325,1,0.802246094,3,1,1,2,0
198,346.3605657,1,364.8185073,111.7020202,0.97979798,6,146,0
66,1.159530303,1,7.99572384,24.6969697,1,2,66,0
1,0,1,0,165,1,1,1,0
1,0,1,0.158203125,19,0,1,1,0
1,0,1,0,3,1,1,1,0
1,0,1,21.46875,3,1,1,1,0
35,769.1346857,1,27.19958147,2084.8,0.942857143,1,20,0
163,72.65008589,1,9.979318443,40.14110429,0.993865031,2,72,0
48,0.090520833,1,6.734476725,67.04166667,0.979166667,1,48,0
4,1942.94475,1,0,11.5,1,2,2,0
47,2.975340426,1,1572.621218,186.6808511,1,2,35,0
5,0.0536,1,2.899023438,31.6,0.8,1,5,0
5006,3.419710476,0.161755448,357.4119442,743.2509481,0.859549679,1,44,1
43,84.39686047,1,94.09013899,2544.604651,0.953488372,3,38,0
5,0.1762,1,2.098242188,23,0.8,1,5,0
1,0,1,137.6005859,6,1,1,1,0
13,0.095076923,1,92.80483774,220.0769231,0.923076923,1,13,0
31,1291.563677,1,7.570217994,7.161290323,0.903225806,4,21,0
1,0,1,0,31,1,1,1,0
220,267.3866045,1,109.5983443,1139.140909,0.945454545,7,145,0
4,0.04275,1,14.36499023,49.75,1,1,4,0
1,0,1,0.153320313,30,1,1,1,0
38,263.3418947,1,1550.351974,1640.763158,1,5,37,0
117,237.4805726,1,239.392478,106.5213675,1,2,82,0
9,8.935111111,1,28.79709201,114.4444444,1,3,9,0
39,0.67125641,1,31.81690705,385.5897436,1,2,39,0
40,75.636,1,25.66240234,6.125,0.975,2,40,0
67,9.802477612,0.492537313,913.5755889,153.1641791,1,5,67,0
9,0.097888889,1,29.6672092,47.77777778,0.888888889,1,9,0
22,0.496772727,1,0.463600852,11.22727273,0.954545455,2,19,0
73,0.684438356,1,10.03674818,36.23287671,1,1,70,0
1,0,1,0,7,1,1,1,0
1,0,1,0,2,1,1,1,0
5,0.0354,1,0,7.4,1,1,5,0
2,17359.233,1,10.734375,61.5,1,2,1,0
1,0,1,0,7,1,1,1,0
16,0.308375,1,25.1505127,11.3125,1,1,16,0
4,1.70375,1,21.77954102,45,0.75,2,4,0
74,0.630445946,1,21.34905511,79.67567568,0.986486486,1,74,0
17,5.282705882,1,7.990808824,3.411764706,1,2,16,0
1,0,1,137.6005859,12869,1,1,1,0
26,1165.473346,1,10.27204778,22.53846154,0.961538462,1,25,0
4,0.06475,1,0.571044922,4.75,1,1,4,0
151,17.87946358,0.69205298,994.2879113,1966.377483,0.052980132,3,128,0
36,329.6776111,1,1138.462972,4395.138889,0.972222222,3,25,0
13,1.000538462,0.769230769,1103.817758,139.0769231,0.923076923,2,8,0
13,386.6724615,1,78.76885517,45.92307692,1,2,13,0
9,14.461,1,28.51453993,91,1,4,8,0
30,0.4588,1,44.10641276,68.7,1,2,30,0
6,0.495,0.833333333,171.7884115,641.5,0.5,1,6,0
2,0.0025,1,119.3525391,36.5,1,1,2,0
3770,2.584995004,0.233415367,27.4772519,89.42016074,0.016886149,3,56,1
106,3.134471698,1,29.13635945,7.358490566,1,2,74,0
8,22.341125,1,4.515380859,11.625,1,2,8,0
2,23279.983,1,0,2,1,2,1,0
1,0,1,270.1972656,77,1,1,1,0
102,138.0243137,1,69.16888787,63.66666667,1,3,87,0
4,12231.99075,1,6.169677734,3.25,1,2,4,0
251,59.68940239,1,5.766399247,348.7011952,0.976095618,5,139,0
15,0.930533333,1,107.2876953,397.2666667,1,2,14,0
1,0,1,0,2,1,1,1,0
1,0,1,9.356445313,60,0,1,1,0
5,4043.7264,1,10.45292969,3.2,1,2,5,0
87,205.6952184,0.942528736,1103.757161,1263.206897,0.816091954,4,71,0
30,1753.6411,1,19.11347656,8.8,0.933333333,3,11,0
3,8844.812667,1,0,2.666666667,1,2,1,0
4,0.1315,1,22.71899414,36.25,1,1,4,0
71,260.795,1,13.85705051,7.464788732,1,2,69,0
66,0.2915,1,12.88985559,55,0.984848485,3,66,0
5,0.1576,1,18.24140625,29.2,0.8,1,5,0
2,599.942,1,0,2,1,2,1,0
5,2927.5582,1,6.007617188,35.4,0.6,2,5,0
9,0.380111111,1,29.20670573,7.888888889,1,2,9,0
75,727.2039733,1,749.2802734,197.3733333,0.986666667,5,59,0
7,12.05342857,1,47.22237723,141.4285714,0.857142857,2,7,0
10,0.177,1,51.33095703,127.8,1,1,10,0
8,0.239125,1,0,4.625,1,1,8,0
1,0,1,0,4,1,1,1,0
2,17600.7765,1,0,6,1,2,1,0
3,7435.431,1,21.46875,4.666666667,1,3,1,0
24,626.088875,1,35.25341797,38.125,0.916666667,3,16,0
13,619.6281538,1,19.32820012,19.46153846,1,1,13,0
1,0,1,0,6,1,1,1,0
24,0.990541667,0.9375,27.99202474,91.16666667,0.791666667,2,24,0
11,191.3166364,1,9.235529119,11.81818182,0.909090909,3,6,0
14,0.074142857,1,21.2336077,56,1,1,14,0
40,125.9672,0.9125,26.32839355,63.35,0.75,5,29,0
19,38.22121053,1,25.48098273,18.10526316,0.894736842,3,16,0
18,27.85411111,1,29.6672092,34.27777778,0.888888889,2,9,0
5,0.167,1,18.29941406,46.2,0.8,1,5,0
1,0,1,0,3,1,1,1,0
10,4409.9726,1,9.686230469,22.1,1,3,7,0
5,0.167,1,2.098242188,14.4,0.8,1,5,0
39,376.8060256,1,36.06820913,140.8461538,0.128205128,2,39,0
3,2150.821,1,7.15625,3.666666667,1,2,1,0
125,171.776928,0.992,44.55633594,41.168,0.88,5,112,0
9,0.486111111,1,29.6672092,471.2222222,0.888888889,1,9,0
24,0.243833333,1,11.20780436,39.16666667,1,1,24,0
25,0.54544,1,16.49285156,19.52,0.96,3,25,0
7,0.236714286,1,34.29882813,55.28571429,0.857142857,1,7,0
20,1709.8058,1,35.03618164,37.15,1,4,19,0
1,0,1,0,5,1,1,1,0
334,65.90966467,0.982035928,333.7594177,199.754491,0.976047904,3,232,0
1,0,1,0,2,1,1,1,0
1,0,1,0,4,1,1,1,0
8,0.957375,1,34.51660156,4.25,1,1,8,0
2,0.103,1,0,1.5,1,1,2,0
8,0.265,1,33.20227051,112.5,1,1,8,0
1,0,1,14.92675781,5,1,1,1,0
1,0,0.5,217.015625,1644,0,1,1,0
4,38.93225,1,0.400634766,24,1,1,4,0
97,163.698433,1,6.339914224,28.11340206,1,2,52,0
84,86.12427381,1,16.89238049,54.42857143,1,2,83,0
85,0.707235294,1,30.23023897,92.05882353,0.988235294,2,84,0
20,2048.903,1,68.90053711,531.9,0.6,4,20,0
1,0,1,0,4,1,1,1,0
7,0.417285714,1,34.10072545,42,1,1,7,0
23,279.3421304,1,75.46280571,92.04347826,1,4,19,0
1,0,1,0,2,1,1,1,0
550,69.26266909,0.986363636,33.72154652,33.44545455,0.970909091,3,293,0
1,0,1,0,4,1,1,1,0
5,0.1068,1,3.530273438,30.8,0.8,1,5,0
60,49.06013333,1,44.61010742,141.8833333,0.966666667,4,52,0
54,2.455259259,1,63.5289171,70.66666667,0.907407407,4,52,0
6,0.186,1,44.05843099,54.33333333,0.833333333,1,6,0
3,0.004,1,0.131510417,6.666666667,1,1,3,0
3191,15.7416011,0.115891283,2616.399234,1682.795855,0.489332887,6,1626,1
3,4.930666667,1,1890.785156,5045.333333,1,1,1,0
1,0,1,0,8,1,1,1,0
2,0.5055,1,0,9.5,1,1,2,0
13,17.78861538,1,35.6945613,57.23076923,1,5,11,0
5,0.117,1,19.50878906,12.6,0.8,1,5,0
5,0.5546,1,47.74101563,367.8,1,1,5,0
25,9.79908,1,59.39019531,58.8,0.48,2,22,0
9,0.233777778,1,29.6672092,41,0.888888889,1,9,0
292,250.5584418,1,99.77927681,47.78424658,0.982876712,3,135,0
1,0,1,0.153320313,27,1,1,1,0
17,181.1627647,1,26.26752068,41.88235294,0.823529412,3,9,0
34,1.423529412,1,1002.807158,610.8235294,1,3,34,0
9,0.227333333,1,29.6672092,25.33333333,0.888888889,1,9,0
30,0.459366667,1,21.97314453,94.26666667,0.9,1,30,0
1,0,1,9.356445313,56,0,1,1,0
1,0,1,0,3,1,1,1,0
1,0,1,9.356445313,89,0,1,1,0
3,17093.64467,1,0,37,1,3,1,0
15,396.0612667,1,18.29648438,9.266666667,1,5,13,0
81,288.3240247,1,31.66147039,55.54320988,0.987654321,3,42,0
1,0,1,0,2,1,1,1,0
490665,0.01438081,1,46.773426,50.71778301,0.996847136,26,857,0
17,0.859588235,1,57.77194393,224.4117647,1,1,17,0
71,1.84756338,1,20.30448118,47.32394366,0.985915493,2,67,0
1,0,1,81.74707031,314,0,1,1,0
8,0.8315,1,32.85754395,113.25,1,1,8,0
4,2358.235,1,0,11.75,1,4,1,0
28,0.430642857,1,23.05569894,25.96428571,0.964285714,1,28,0
1,0,1,270.1972656,117,1,1,1,0
80,2.472875,0.41875,1769.312634,1330.7875,1,2,76,0
84,9.533452381,1,1567.290783,6098.297619,1,5,35,0
202,346.9514059,0.997524752,24.38815942,29.44059406,0.985148515,2,94,0
4,0.8125,1,978.2609863,161.75,1,1,4,0
88,715.3317045,0.829545455,12830.01484,53527.5,0.863636364,4,54,0
8,0.658875,1,29.83813477,26,0.875,1,6,0
5,0.061,1,7.47265625,13.8,0.8,1,5,0
10165,7.395672102,0.686456892,0.652831377,34.95726629,0.093873641,5,9782,1
301,6.592845782,0.407724963,161.6348556,454.6222807,0.553423968,1,44,1
53,2.28545283,1,179.58544,121.1886792,1,3,52,0
1,0,1,270.1972656,218,1,1,1,0
2666,28.83661526,0.268184631,68.01806134,254.5217999,0.118685332,2,2311,1
2,6535.6715,1,10.734375,2.5,1,2,1,0
30,227.1823667,1,22.07884115,34.53333333,1,4,11,0
3,0.064333333,1,77.27148438,627.6666667,1,1,3,0
44,155.1323636,1,14.14812678,29.22727273,1,2,42,0
16,0.820375,1,12.37713623,15,0.9375,1,15,0
2,9020.048,1,137.6005859,219,1,2,1,0
3,12.848,1,275.6227214,407,1,2,3,0
153,41.81059477,1,18.58201848,26.91503268,0.993464052,3,145,0
8,1.4735,1,2.240722656,1.125,0.75,3,6,0
1,0,1,0,3,1,1,1,0
152,2.434638158,0.888157895,269.7133725,360.3355263,0.822368421,4,137,0
50,0.09838,1,24.31353516,120.66,0.98,1,50,0
1,0,1,18.18066406,64,1,1,1,0
9,0.236,1,29.6672092,64,0.888888889,1,9,0
1,0,1,21.46875,6,1,1,1,0
63,12.31087302,1,22.15248326,15.96825397,1,4,46,0
7,0.613714286,1,34.10072545,127.7142857,1,2,7,0
1,0,1,0,2,1,1,1,0
1,0,1,0,3,1,1,1,0
9,0.281111111,1,29.6672092,144.6666667,0.888888889,1,9,0
5,0.149,1,1.934179688,9,0.8,1,5,0
42,0.053619048,1,1.112234933,4.857142857,1,1,42,0
1,0,1,105.8896484,1073,0,1,1,0
1,0,1,9.356445313,77,0,1,1,0
18,10.14166667,1,29.5139974,54.77777778,0.888888889,2,9,0
3,8091.063,1,0,2,1,2,1,0
5,0.0716,1,1.6890625,13.6,0.8,1,5,0
72,197.3849722,1,27.79075792,94.09722222,1,4,40,0
1,0,1,247.1884766,316,1,1,1,0
11091,6.788292713,0.594035707,0.291548347,96.66326812,0.065580927,11,10993,1
1,0,1,21.46875,3,1,1,1,0
100,122.9695,1,30.69642578,190.37,1,1,80,0
2,563.254,1,0,2.5,1,2,1,0
1,0,1,0,3,1,1,1,0
1,0,1,0,31,1,1,1,0
23,2.712478261,1,80.46378227,15.30434783,1,3,23,0
5,0.0826,1,19.17929688,58,0.6,1,5,0
125,339.358256,1,11.54460938,38.952,1,5,79,0
1,0,1,0,3,1,1,1,0
1,0,1,21.46875,3,1,1,1,0
28,0.320357143,1,23.47342355,12.39285714,0.964285714,1,28,0
2,26535.738,1,0,2.5,1,2,1,0
1,0,1,81.74707031,728,1,1,1,0
1,0,1,0,3,1,1,1,0
1,0,1,137.6005859,340,1,1,1,0
10,0.4557,1,0.788964844,48.2,0.9,1,10,0
13,14.72846154,1,22.3109976,7.153846154,0.846153846,2,10,0
163,234.5149387,0.5,285.5039063,240.5092025,0.914110429,7,9,0
15,0.1022,1,18.68821615,240.6666667,0.933333333,1,15,0
144,1.832194444,1,398.3457777,40.50694444,1,2,144,0
1,0,0.5,48.94921875,235,0,1,1,0
7,13.206,1,2.099469866,8.857142857,0.857142857,2,6,0
94,9.77906383,1,68.63804854,32.74468085,0.904255319,2,91,0
1,0,1,0,3,1,1,1,0
